index,published,topic,term,domain,language,valid,de,title,description,en,la,url,image,archive,content,quote,added,feed,country,ipcc,continent
3835a87bd34e143588f13723982f752a,2026-02-01T08:36:00Z,Drought,ξηρασία,www.protothema.gr,el,0.9,Türkei: Gefahr einer Nahrungsmittelkrise aufgrund von Dürre. Beispiellose Dürre und anschließender Frost „ernten“ in diesem Jahr Getreide in der Türkei – Gefahr von Nahrungsmittelknappheit und ländlicher Verwüstung | Türkei | Dürre | Georgien | Klimawandel | Welt,Τουρκία: Κίνδυνος επισιτιστικής κρίσης λόγω ξηρασίας,Η πρωτοφανής ανομβρία και ο παγετός που ακολούθησε «θέρισαν» τις σοδειές στην Τουρκία φέτος - Κίνδυνος για ελλείψεις τροφίμων και ερήμωση αγροτικών περιοχών | Τουρκία | Ξηρασία | Γεωργία | κλιματική αλλαγή | Κόσμος,Turkey: Risk of food crisis due to drought. Unprecedented drought and subsequent frost 'harvest' crops in Turkey this year - Risk of food shortages and rural desolation | Turkey | Drought | Georgia | climate change | World,Turcia: Periculum discriminis cibi ob siccitatem. Inaudita siccitas et sequens gelu messis in Turcia hoc anno - Periculum cibi penuriae et desolatio ruris | Turkey | Siccitas | Georgia | climate change | Mundus,https://www.protothema.gr/world/article/1766616/tourkia-kindunos-episitistikis-krisis-logo-xirasias/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-01/turkey_drought.jpg,,Style Click 55 Piccadilly -,,2026-02-24 03:28:11+00:00,random,,,
8e01f9b0c3caa668e8c2b6289ffd2394,2026-02-23T10:02:00Z,Thunderstorm,καταιγίδα,www.protothema.gr,el,0.9,"Wie es für Brad Pitt in Hydra „regnen“ wird: Der Plan für den künstlichen Sturm am Set, siehe Video. Der Vorgang wird mit einem Wasserzähler und Zahlung der vorgeschriebenen Gebühr durchgeführt. Dies ist eine der technisch anspruchsvollsten Szenen der Dreharbeiten auf der Insel | Hydra | Brad Pitt | Regen | filmen | Griechenland","Πώς θα «βρέξει» στην Υδρα για τον Μπραντ Πιτ: Το σχέδιο για την τεχνητή καταιγίδα στα γυρίσματα, δείτε βίντεο","Η διαδικασία θα πραγματοποιηθεί με υδρομετρητή και καταβολή του προβλεπόμενου αντιτίμου - Πρόκειται για μία από τις πιο απαιτητικές τεχνικά σκηνές των γυρισμάτων στο νησί | Ύδρα | Μπραντ Πιτ | Βροχή | γυρίσματα | Ελλάδα","How it will ""rain"" in Hydra for Brad Pitt: The plan for the artificial storm on the set, see video. The process will be carried out with a water meter and payment of the prescribed price - This is one of the most technically demanding scenes of the filming on the island | Hydra | Brad Pitt | Rain | filming | Greece","Quomodo ""pluvia"" in Hydra Brad Pitt: Consilium pro tempestate artificiali in statuto vide video. Processus perficietur cum aqua metri ac solutione precii praescripti - Haec est una maxime scaenae technicae flagitantis filming in insula | Hydra | Brad Pitt | Pluvia | filming | Graecia",https://www.protothema.gr/greece/article/1778482/pos-tha-vrexei-stin-udra-gia-ton-brad-pit-to-shedio-gia-tin-tehniti-kataigida-sta-gurismata-deite-video/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-23/ydra-brad-mak1.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",,2026-02-24 17:43:51+00:00,random,,,
6a6d09cf94a67d1628b22cb851bf9816,2026-02-21T21:58:36Z,Snow Avalanche,χιονοστιβάδα,www.protothema.gr,el,0.7,Zwei Tote durch Lawinen in Österreich. Der 21-jährige Slowake fuhr abseits der Piste und ohne Lawinenschutzausrüstung - Auch abseits der Piste kam der 41-jährige Österreicher ums Leben | Österreich | Lawine | Tot | Welt,Δύο νεκροί από χιονοστιβάδες στην Αυστρία,Ο 21χρονος Σλοβάκος έκανε σκι εκτός πίστας και χωρίς να διαθέτει εξοπλισμό ασφαλείας για την προστασία του από χιονοστιβάδες - Εκτός πίστας σκοτώθηκε και ο 41χρονος Αυστριακός | Αυστρία | Χιονοστιβάδα | Νεκροί | Κόσμος,Two dead from avalanches in Austria. The 21-year-old Slovak skied off-piste and without safety equipment to protect him from avalanches - The 41-year-old Austrian was also killed off-piste | Austria | Avalanche | Dead | World,"Duo avalanches in Austria mortui sunt. Slovaci XXI annos natavit piste et sine apparatu salutis, ut eum ab avalanches protegeret. Austria | Avalanche | Mortuus | Mundus",https://www.protothema.gr/world/article/1778072/duo-nekroi-apo-hionostivades-stin-austria/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-21/austria_snow.jpg,,"21 41 , , .. , 1900 .
, , 41 « », .. , , . 24 , .",,2026-02-25 17:44:48+00:00,random,,,
8187fec5bf59b20f0165383d2f30bf7e,2026-02-22T03:40:26Z,Snow Avalanche,χιονοστιβάδα,www.protothema.gr,el,0.7,"Tot und der neunte und letzte vermisste Skifahrer in Kalifornien, Epilog einer der tödlichsten Lawinen. Durchsuchungen in Sierra Nevada abgeschlossen – Fragen zur Entscheidung des Teams, Unwetterwarnungen zu ignorieren | Kalifornien | Lawine | Skifahrer | Welt","Νεκρός και ο 9ος και τελευταίος αγνοούμενος σκιέρ στην Καλιφόρνια, επίλογος σε μία από τις φονικότερες χιονοστιβάδες",Ολοκληρώθηκαν οι έρευνες στη Σιέρα Νεβάδα – Ερωτήματα για την απόφαση της ομάδας να αγνοήσει τις προειδοποιήσεις κακοκαιρίας | Καλιφόρνια | Χιονοστιβάδα | Σκιέρ | Κόσμος,"Dead and the 9th and last missing skier in California, epilogue to one of the deadliest avalanches. Sierra Nevada searches complete - Questions over team's decision to ignore severe weather warnings | California | Avalanche | Skier | World","Mortuus et nonus et nonus et ultimus nauta in California periit, epilogus ad unum maximissimorum avalanches. Mons Nevada perquirit integram - Quaestiones super consilium team scriptor ut graves tempestates admonitiones ignoret | California | Avalanche | Skier | Mundus",https://www.protothema.gr/world/article/1778097/nekros-kai-o-9os-kai-teleutaios-agnooumenos-skier-stin-kalifornia-epilogos-se-mia-apo-tis-fonikoteres-hionostivades/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-22/mixcollage-22-feb-2026-05-22-am-9779.jpg,,", , , ., .
, 2.700 , , .« . », , .
15 , , . , , .
 , , . , , , , .
, , ..",,2026-02-25 17:44:48+00:00,random,,,
ba73821e8ee088c9b396f84690902651,2026-02-07T02:25:23Z,Snow Avalanche,χιονοστιβάδα,www.skai.gr,el,0.9,"Zwei Ungarn sind bei einer Lawine in der Tatra in der Slowakei ums Leben gekommen. Die beiden Männer wurden von der Lawine, die sie möglicherweise selbst verursacht hatten, etwa 400 Meter weit mitgerissen und im Schnee begraben",Δύο Ούγγροι έχασαν τη ζωή τους εξαιτίας χιονοστιβάδας στα όρη Τάτρα της Σλοβακίας,"Oι δύο άνδρες παρασύρθηκαν σε απόσταση περίπου 400 μέτρων από τη χιονοστιβάδα, την οποία ενδέχεται να προκάλεσαν οι ίδιοι, και θάφτηκαν στο χιόνι","Two Hungarians died in an avalanche in the Tatra Mountains of Slovakia. The two men were swept about 400 meters away by the avalanche, which they may have caused themselves, and buried in the snow","Duo Hungari in monte Tatra Slovacia mortui sunt. Duo homines circiter 400 metris ab avalanche translati sunt, qui se ipsos in nive sepeliverunt",https://www.skai.gr/news/world/slovakia-dyo-ouggroi-vrikan-ton-thanato-otan-parasyrthikan-apo-xionostivada,https://cdn.skai.gr/sites/default/files/styles/article_16_9/public/2025-11/ap_xionostivada_nepal.jpg?itok=SsmV1S6G,,"O 400 , , 
, , , , .
, 37 38 , .
 TASR 400 , , .
 , , .
 , . , .
 .Skai.gr Google News .
© 2026 skai.gr - All Rights Reserved",,2026-02-25 17:44:48+00:00,random,,,
2a3a43f408c437f4a7d37365d44ac072,2026-02-16T09:18:53Z,Snow Avalanche,χιονοστιβάδα,www.alphafreepress.gr,el,0.9,"Zugentgleisung in der Schweiz: Lawine trifft Gleis – Berichte über Verletzte. Ein Personenzug ist heute Morgen in der Schweiz entgleist, nachdem eine Lawine die Bahnstrecke getroffen hatte",Ελβετία εκτροχιασμός τρένου: Χιονοστιβάδα έπληξε τη γραμμή – Αναφορές για τραυματίες,"Ένα επιβατικό τρένο εκτροχιάστηκε σήμερα το πρωί στην Ελβετία, έπειτα από χιονοστιβάδα που έπληξε τη σιδηροδρομική γραμμή, προκαλώντας ανη","Switzerland train derailment: Avalanche hits track – Reports of injuries. A passenger train derailed this morning in Switzerland after an avalanche hit the railway line, causing",Helvetia agmen derailment: Avalanche pervenit semita - Renuntiationes iniuriarum. A viatoribus derailed hoc mane in Helvetia agmine post NIVIS ferriviariam ledo linea causans,https://www.alphafreepress.gr/2026/02/16/kosmos/elvetia-ektroxiasmos-trenou-xionostivada-eplikse-ti-grammi-anafores-gia-traymaties/,https://www.alphafreepress.gr/wp-content/uploads/2026/02/elvetia1.jpg,,", , . , BLS, 80 , Lötschental . 7:00 .. . , . BLS .
 , Lötschberg . , , Lötschental . (SBB) . .
16.02.2026 – 07h00, Goppenstein, déraillement d’un train, probablement avec blessés, intervention en … [+112 chars]",,2026-02-25 17:44:48+00:00,random,,,
7a57bb83641f178745105257630944b6,2026-02-18T03:43:00Z,Snow Avalanche,χιονοστιβάδα,www.protothema.gr,el,0.9,"Operation für zehn vermisste Skifahrer nach Lawinenunglück in Kalifornien. 16-köpfige Gruppe schwemmte den Castle Peak in der Sierra Nevada hinauf, sechs gerettet, hohe Gefahr neuer Erdrutsche gewarnt | Kalifornien | Lawine | Skifahrer | Welt",Επιχείρηση για δέκα αγνοούμενους σκιέρ μετά από χιονοστιβάδα στην Καλιφόρνια,"Ομάδα 16 ατόμων παρασύρθηκε στο Κασλ Πικ στη Σιέρα Νεβάδα, έξι διασώθηκαν, προειδοποίηση για υψηλό κίνδυνο νέων κατολισθήσεων | Καλιφόρνια | Χιονοστιβάδα | Σκιέρ | Κόσμος","Operation for ten missing skiers after California avalanche. Group of 16 swept up Castle Peak in Sierra Nevada, six rescued, high risk of new landslides warned | California | Avalanche | Skier | World","Operatio decem nautarum deest post Californiam cadentem. Manipulus XVI raptus est castrum Peak in Sierra Nevada, sex ereptum, magno periculo novorum ruinarum monuit | California | Avalanche | Skier | Mundus",https://www.protothema.gr/world/article/1775832/epiheirisi-gia-deka-agnooumenous-skier-meta-apo-hionostivada-stin-kalifornia/,https://www.protothema.gr/images/640x360share/2/jpg/files/2026-02-18/skier_california.jpg,,"#BREAKING: Avalanche near Castle Peak in California's Sierra Nevada buries up to 10 backcountry skiers amid severe Tahoe winter storm; 
6 rescued alive, 10 still unaccounted for as searches continue… [+103 chars]",,2026-02-25 17:44:48+00:00,random,,,
d17ece38f63167fd7225f44ade8ed054,2026-02-18T07:37:14Z,Snow Avalanche,χιονοστιβάδα,www.alphafreepress.gr,el,0.9,"Lawine in Italien: Skifahrer wurde in Courmayeur weggeschwemmt. Im berühmten Skiort Courmayeur in Norditalien kam es zu Momenten des Schreckens, als eine gewaltige Lawine einen Berg hinabstürzte",Χιονοστιβάδα Ιταλία: Παρασύρθηκε σκιέρ στο Κουρμαγιέρ,"Στιγμές τρόμου εκτυλίχθηκαν στο φημισμένο χιονοδρομικό κέντρο του Κουρμαγιέρ, στη βόρεια Ιταλία, όταν ισχυρή χιονοστιβάδα κατέβηκε με ορμή σε",Avalanche Italy: Skier swept away in Courmayeur. Moments of terror unfolded in the famous ski resort of Courmayeur in northern Italy when a powerful avalanche hurtled down a,Avalanche Italia: Skier rapitur in Courmayeur. Momenta terroris explicata in celeberrima Ski Courmayeur in Italia septentrionali cum valida NIVIS CASURA.,https://www.alphafreepress.gr/2026/02/18/kosmos/xionostivada-italia-parasyrthike-skier-sto-kourmagier/,https://www.alphafreepress.gr/wp-content/uploads/2026/02/italy1.jpg,,", , , . , Zerotta, Val Veny, . , , . , .
 , , . freeride, , . , . , , , , .
Courmayeur, Aosta Valley, Italy
This video is truly shocking
Not so much because of the avalanche, but because of the c… [+143 chars]",,2026-02-25 17:44:48+00:00,random,,,
3288b847007573dd6fa4db1c7131541b,2026-02-19T04:47:55Z,Snow Avalanche,χιονοστιβάδα,www.protothema.gr,el,0.9,"Italien: Skifahrer erlebten Momente des Schreckens, als eine Lawine den Hang hinunterstürzte – „Beruhige dich, atme durch.“ „Zuerst war es magisch und dann wurde plötzlich allen klar, dass es uns treffen würde“, beschreibt eine britische Skifahrerin, die mit ihren Kindern am Unfallort war | Lawine | Italien | Skifahrer | Kinder | Welt","Ιταλία: Σκιέρ έζησαν στιγμές τρόμου όταν χιονοστιβάδα κατέβηκε την πλαγιά - «Ηρέμησε, πάρε ανάσα»","«Στην αρχή ήταν μαγευτικό και τότε ξαφνικά, όλοι συνειδητοποίησαν ότι θα μας χτυπούσε» περιγράφει Βρετανίδα σκιέρ που ήταν στο σημείο με τα παιδιά της | Χιονοστιβάδα | Ιταλία | Σκιέρ | Παιδιά | Κόσμος","Italy: Skiers experienced moments of terror when avalanche came down the slope - 'Calm down, take a breath'. ""At first it was magical and then suddenly, everyone realized it was going to hit us,"" describes a British skier who was at the scene with her children | Avalanche | Italy | Skier | Children | World","Italia: skiers momenta terroris habuerunt cum NIVIS declivi descendit - 'Mitescere, respirare'. ""In primis magicis fuit et deinde subito, omnes intellexerunt nos percutere,"" describitur nauta Britannicus qui in scaena cum filiis suis | Avalanche | Italia | Skier | Liberi | Mundus",https://www.protothema.gr/world/article/1776507/italia-skier-ezisan-stigmes-tromou-otan-hionostivada-katevike-tin-plagia-iremise-pare-anasa/,https://www.protothema.gr/images/640x360share/png/files/2026-02-19/skier-italia.png,,", «» . , «, !».
BBC , .«, » , «, ».
, BBC « . , . , , , , . , , . , . . , ».
, , , « . . , , , "" "", . . . . ».
 Video di Jean Chiementin di una valanga che nella giornata di oggi ha raggiunto il … [+256 chars]",,2026-02-25 17:44:48+00:00,random,,,
8f302a0ed59bfb425223d468bdef7b09,2026-02-22T08:29:00Z,Snow Avalanche,χιονοστιβάδα γαλλία,www.protothema.gr,el,0.9,"„Wunder“ der Alpen: Britischer Skifahrer wurde von Lawine mitgerissen, im Schnee verschüttet und von seinen Freunden gerettet, siehe Video. Der 23-jährige Daniel Matthews wurde mehrere Minuten lang unter zwei Metern Schnee begraben – „Wenn sie mich nicht so schnell gefunden hätten, wäre ich nicht mehr am Leben“ | Frankreich | Alpen | Skizentrum | Skifahrer | Lawine | Welt","«Θαύμα» των Άλπεων: Βρετανός σκιέρ παρασύρθηκε από χιονοστιβάδα, θάφτηκε στο χιόνι και τον έσωσαν οι φίλοι του, δείτε βίντεο","Ο 23χρονος Ντάνιελ Μάθιους έμεινε θαμμένος κάτω από δύο μέτρα χιόνι για αρκετά λεπτά – «Αν δεν με έβρισκαν τόσο γρήγορα, δεν θα ζούσα» | Γαλλία | Άλπεις | Χιονοδρομικό κέντρο | Σκιέρ | Χιονοστιβάδα | Κόσμος","""Miracle"" of the Alps: British skier was swept away by an avalanche, buried in the snow and saved by his friends, see video. 23-year-old Daniel Matthews was buried under two meters of snow for several minutes – 'If they hadn't found me so quickly, I wouldn't be alive' | France | Alps | Ski center | Skier | Avalanche | World","""Miraculum"" Alpium: nauta Britanniae a valanche abreptus, in nive sepultus, ab amicis servatus est, videre video. Daniel Matthews XXIII annos natus sub duobus nivis metris aliquot minutas sepultus est – 'Si me tam cito non invenerunt, non viverem' | France | Alpes | Ski centrum | Skier | Avalanche | Mundus",https://www.protothema.gr/world/article/1778168/i-stigmi-pou-vretanos-skier-parasuretai-apo-terastia-hionostivada-sti-gallia-pos-ton-esosan-oi-filoi-tou/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-22/alps_snow.jpg,,", , 23 ,   . Daily Mail, , , , .
 13 , Instagram o . , ( ) . , . 
 , «», 30 35 , . « . . , », . , Skimans Couloir, Palafour, « ». , , « ». (avalanche transceivers) . , . . « , », .
, « ».
, : « .… [+13 chars]",,2026-02-25 17:44:48+00:00,wmo,France,WCE,Europe
bd9f5a2ed8edb648a6604252faf469de,2026-02-18T20:01:18Z,Snow&Ice,πάγωμα,www.alphafreepress.gr,el,0.9,"Menschen, die keine Umarmungen wollen: Es ist nicht immer Ablehnung, sagen Psychologen. Es ist vielen passiert: Man geht zu jemandem, um ihn zu umarmen, und verspürt ein leichtes „Einfrieren“. Ein Schritt zurück, eine hastige und feste Umarmung","Οι άνθρωποι που δε θέλουν αγκαλιές: Δεν είναι πάντα απόρριψη, λένε οι ψυχολόγοι","Έχει συμβεί σε πολλούς: πας να αγκαλιάσεις κάποιον και νιώθεις ένα διακριτικό «πάγωμα». Ένα βήμα πίσω, μια βιαστική και σφιχτή αγκαλιά","People who don't want hugs: It's not always rejection, say psychologists. It has happened to many: you go to hug someone and you feel a subtle ""freeze"". A step back, a hasty and tight hug","Homines qui nolunt cubantem: Non semper recusatio est, dicunt animi. Multis accidit: tu aliquem amplectere et subtiliter ""gelida"" sentis. Gradus retro, festinans et stricta amplexus",https://www.alphafreepress.gr/2026/02/18/plus/oi-anthropoi-pou-de-theloun-agkalies-den-einai-panta-aporripsi-lene-oi-psyxologoi/,https://www.alphafreepress.gr/wp-content/uploads/2022/09/agkalia-5.jpg,,": «». , . , , . , , . « », . .
, , . , , . , , . , . , . , .
 , , . , , . , , . , : . , « ;», . , . . . .",,2026-02-26 05:47:18+00:00,random,,,
524ef464562b1a63a4368808151acd1b,2026-02-24T08:01:29Z,Snow&Ice,πάγωμα,www.naftemporiki.gr,el,0.9,"Privatkredit: Von Jamie Dimons „Kakerlaken“ bis zu „Freeze“ von Blue Owl – Wie sich der Schock in einem 3-Billionen-Dollar-Markt ausbreitet. Privatkredite, eine Branche, die auf rund 3 Billionen anwuchs. Dollar und entwickelte sich nach 2008 zu einer tragenden Säule des globalen Finanzwesens, besteht es den schwersten Test... Privatkredit: Von Jamie Dimons „Kakerlaken“ bis ...",Private credit: Από τις «κατσαρίδες» του Τζέιμι Ντάιμον στο «πάγωμα» της Blue Owl – Πώς εξαπλώνεται το σοκ σε μια αγορά 3 τρισ. δολαρίων,"Η ιδιωτική πίστη (private credit), ένας κλάδος που εκτοξεύθηκε στα περίπου 3 τρισ. δολάρια και εξελίχθηκε σε βασικό πυλώνα της παγκόσμιας χρηματοδότησης μετά το 2008, περνά την πιο σοβαρή δοκιμασία…
Private credit: Από τις «κατσαρίδες» του Τζέιμι Ντάιμον στο …","Private credit: From Jamie Dimon's ""cockroaches"" to Blue Owl's ""freeze"" - How the shock spreads in a 3 trillion market dollars. Private credit, an industry that has soared to around 3 trillion. dollars and developed into a mainstay of global finance after 2008, it is passing the most serious test…
Private credit: From Jamie Dimon's ""cockroaches"" to ...","Privata fides: Ex Jamie Dimon ""blandulae"" ad Blue Owl ""gelu"" - Quomodo concursus in 3 trillion dollariorum mercatus diffunditur. Privata fides, quae industria volavit ad circiter III trillion. dollaria et in columna clavis oeconomicis globalis post 2008, transit gravissima experimenta... Fidem privatam: Ex Jamie Dimon ""bullae"" ad ...",https://www.naftemporiki.gr/finance/markets/2076362/private-credit-apo-tis-katsarides-toy-tzeimi-ntaimon-sto-pagoma-tis-blue-owl-pos-exaplonetai-to-sok-se-mia-agora-3-tris-dolarion/,https://www.naftemporiki.gr/wp-content/uploads/2025/03/wallstreet.jpg,,"(private credit), 3 . 2008, .
 , «» .
« private credit . Blue Owl Capital fund OBDC II 1,6 . . », CNBC Jian Liu Lionhill Wealth Management.
 2025: «» Tricolor First Brands
 CNBC , private credit … [+839 chars]",,2026-02-26 05:47:18+00:00,random,,,
00df7d9729b20733aff5c30bad6bed56,2026-02-20T18:56:01Z,Precipitation,βροχή ελλάδα,www.protothema.gr,el,0.7,"Die Schauspieler sind trotz Regen wieder auf der Straße, was fordern sie mit ihrem Streik. Dutzende Künstler und Techniker gingen vor den Theatern der Stadt vorbei, verteilten Texte und riefen Slogans | SEH | Schauspieler | Streik | Griechenland","Ξανά στους δρόμους οι ηθοποιοί παρά τη βροχή, τι ζητούν με την απεργία τους","Δεκάδες καλλιτέχνες, μαζί τους και τεχνικοί περνούσαν έξω από τα θέατρα της πόλης μοιράζοντας κείμενα και φωνάζοντας συνθήματα | ΣΕΗ | ηθοποιοί | Απεργία | Ελλάδα","The actors are back on the streets despite the rain, what are they asking for with their strike. Dozens of artists, along with technicians, passed outside the city's theaters handing out texts and shouting slogans | SEH | actors | Strike | Greece","Actores sunt in plateis non obstante pluvia, quid petant cum feriant. Dozeni artificum una cum technicis, extra urbis theatra, textibus communicantes, emblematum clamantes | SEH | actores | Strike | Graecia",https://www.protothema.gr/greece/article/1777658/xana-stous-dromous-oi-ithopoioi-para-ti-vrohi-ti-zitoun-me-tin-apergia/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-20/xrwma-apergia.jpg,,"To view this video please enable JavaScript, and consider upgrading to a
 web browser that supports HTML5 video",,2026-02-27 05:42:26+00:00,wmo,Greece,MED,Europe
f06db18e7b591eb6fab50ab19599a34b,2026-02-22T04:26:13Z,Precipitation,βροχή ελλάδα,www.protothema.gr,el,0.7,"Wetter: Besser als heute, sechs bis sieben Tage lang kein Regen. Schwache Phänomene nur auf Kreta am Sauberen Montag – Bei 82 mm der Regen in Theodoriana Arta während der beiden Tage vom 20. bis 21. Februar | Wetter | Griechenland","Καιρός: Βελτιωμένος από σήμερα, χωρίς βροχές για έξι έως επτά ημέρες",Ασθενή φαινόμενα μόνο στην Κρήτη την Καθαρά Δευτέρα – Στα 82 mm η βροχή στα Θεοδώριανα Άρτας το διήμερο 20-21 Φεβρουαρίου | Καιρός | Ελλάδα,"Weather: Improved from today, no rain for six to seven days. Weak phenomena only in Crete on Clean Monday – At 82 mm the rain in Theodoriana Arta during the two days of February 20-21 | Weather | Greece","Tempestas: Melior ab hodie, non pluvia sex ad septem dies. Phaenomena infirma in Creta tantum die Lunae Tersus – Ad 82 mm pluvia in Theodoriana Arta biduo Februario 20-21 | Tempestas | Graecia",https://www.protothema.gr/greece/article/1778098/kairos-veltiomenos-apo-simera-horis-vrohes-gia-exi-eos-epta-imeres/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-22/xartaetos_paralia.jpg,,", , . , 20-21 ., . , , , , , . 3 5 6 7 , , .
, . , . , . 3 5 6 , ., , . 4 6 - 3 5 , 6 . .
, . , . , , ., , , , , . , « , ».
20 21 , ./ meteo.gr, 82 21 .
, 20/02 21/02/2026, / meteo.gr.
, , , , ,… [+298 chars]",,2026-02-27 05:42:26+00:00,wmo,Greece,MED,Europe
296af07c2d5f2911b8a8b52c0ffe9548,2026-02-01T05:00:00Z,Thunderstorm,κακοκαιρία Αττική,www.protothema.gr,el,0.8,"Die erste Welle sich verschlechternden Wetters ist im Gange, sieben Gebiete mit rotem Code und „Regen“ ab 112. Zwei Phasen schlechten Wetters in Attika – Starke Phänomene bis Montag | Wetter | Schlechtes Wetter | Nachricht 112 | Attika | Regen | Gewitter | EMY | Griechenland","Σε εξέλιξη το πρώτο κύμα επιδείνωσης του καιρού, επτά περιοχές σε red code και «βροχή» από 112",Δύο φάσεις κακοκαιρίας στην Αττική – Ισχυρά φαινόμενα έως και τη Δευτέρα | Καιρός | Κακοκαιρία | Μήνυμα 112 | Αττική | Βροχές | Καταιγίδες | ΕΜΥ | Ελλάδα,"The first wave of worsening weather is underway, seven areas in red code and ""rain"" from 112. Two phases of bad weather in Attica - Strong phenomena until Monday | Weather | Bad weather | Message 112 | Attica | Rains | Thunderstorms | EMY | Greece","Prima unda tempestatis ingravescentibus comparata est, septem areae in codice rubro et ""pluvia"" e 112. Duo gradus tempestatum in Attica - Fortis phaenomena usque ad Lunae | Tempestas | Bad weather | Message 112 | Attica | Pluviae | Procellae | EMY | Graecia",https://www.protothema.gr/greece/article/1766524/se-exelixi-to-proto-kuma-epideinosis-tou-kairou-epta-periohes-se-red-code-kai-vrohi-apo-112/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-01/vroxes_maketa.jpg,,Style Click 55 Piccadilly -,,2026-02-27 05:42:26+00:00,wmo,Greece,MED,Europe
2c3a287e83f464f38ce2cfd30c9d7f70,2026-02-24T07:46:00Z,Precipitation,βροχή ελλάδα,www.protothema.gr,el,0.7,"Brad Pitt: Heute filmen wir die Szene mit dem künstlichen Regen in Hydra – Der große Ventilator und das Lagerhaus, das in den 80er-Jahren zu einer Apotheke wurde. Auf der Bühne bringt der berühmte Schauspieler seine verletzte Tochter in eine Apotheke, um ihre Hydra zu retten | Brad Pitt | Film | Dreharbeiten | Griechenland",Μπραντ Πιτ: Σήμερα το γύρισμα της σκηνής με την τεχνητή βροχή στην Ύδρα - Ο μεγάλος ανεμιστήρας και η αποθήκη που έγινε φαρμακείο του ’80,Στη σκηνή ο διάσημος ηθοποιός μεταφέρει την τραυματισμένη κόρη του σε φαρμακείο για να τη σώσει | Ύδρα | Μπραντ Πιτ | Ταινία | Γυρίσματα | Ελλάδα,Brad Pitt: Today filming the scene with the artificial rain in Hydra - The big fan and the warehouse that became a pharmacy in the 80s. On stage the famous actor takes his injured daughter to a pharmacy to save her | Hydra | Brad Pitt | Film | Filming | Greece,"Brad Pitt: hodie scaena filming cum pluvia artificiali in Hydra - magnus ventilabrum et horreum quod 80 pharmacopolium factum est. In scaena, ille actor filiam suam vulneratam in pharmacopolio accipit, ut Hydram servaret Brad Pitt | Film | Filing | Graecia",https://www.protothema.gr/greece/article/1778840/brad-pit-stin-udra-simera-to-gurisma-me-tin-tehniti-vrohi-o-megalos-anemistiras-kai-i-apothiki-pou-egine-farmakeio/,https://www.protothema.gr/images/640x360share/jpg/files/2026-02-24/ydra-mak_2.jpg,,"2026 Zero Waste HoReCa Awards, The Coca-Cola Foundation .",,2026-02-27 13:47:32+00:00,wmo,Greece,MED,Europe
fc54d3bbb09c8f72fb45f28c8921ada3,2026-02-23T15:18:37Z,Tropical Cyclone,κυκλώνας,www.naftemporiki.gr,el,0.9,"Heftiger Wirbelsturm – Bombe trifft den Osten der USA: New York liegt im Schnee. Historischer Schneefall trifft New York und die nordöstlichen US-Bundesstaaten mit Windböen auf Hurrikan-Niveau und extremem Schneefall, was Reisen unerschwinglich macht, Stromausfälle verursacht und…
Heftiger Zyklon – Bombe…",Θηριώδης κυκλώνας – βόμβα πλήττει τις ανατολικές ΗΠΑ: Βυθισμένη στο χιόνι η Νέα Υόρκη,"Iστορική χιονόπτωση πλήττει τη Νέα Υόρκη και τις βορειοανατολικές Πολιτείες των ΗΠΑ με ριπές ανέμου σε επίπεδα τυφώνα και ακραία ύψη χιονόπτωσης, καθιστώντας απαγορευτικές τις μετακινήσεις, προκαλώντας προβλήματα ηλεκτροδότησης και…
Θηριώδης κυκλώνας – βόμβα …","Fierce cyclone - bomb hits the eastern USA: New York is submerged in snow. Historic snowfall hits New York and the northeastern US states with hurricane-level wind gusts and extreme snowfall levels, making travel prohibitive, causing power outages and… Beast cyclone – bombshell …","Ferox cyclo - bomba orientem USA pervenit: Novi Eboraci in nive mergitur. Historica nix Novi Eboraci et septentrionales US civitates cum flatibus venti et nix extremae nixus ferit, peregrinationem prohibitivam faciens, potentiam outages et…
Ferox Cyclone - Bomb…",https://www.naftemporiki.gr/kosmos/2076192/teratodis-kyklonas-vomva-plittei-tis-anatolikes-ipa-vythismeni-sto-chioni-i-nea-yorki/,https://www.naftemporiki.gr/wp-content/uploads/2026/02/new-york-snow.jpg,,"I , , , .
 40 , 60 . . .
 , , 10.000 , FlightAware .
 : .
Durante el #FinDeSemana se registraron nevadas intensas y ráfagas de viento ️ en la capital  neoyorquina: https://t.co/byNm2GEJx9 Autorid… [+972 chars]",,2026-02-27 17:21:57+00:00,random,,,
